# Fonte: Wikidata SPARQL (P31=comune italiano Q747074, P635=codice ISTAT, P625=coordinata)
# Licenza: CC0 1.0 (Wikidata) - https://www.wikidata.org/wiki/Wikidata:Licensing
# Data di scarico: 2026-08-18
# Rigenerazione: npx tsx scripts/fetch-wikidata-territorial.ts
istat_code,latitude,longitude
082050,38.086219,13.190193
082059,38.000000,14.150000
083099,38.030833,14.824167
021082,46.681986,11.898347
021106,46.761183,12.030411
082068,37.916667,13.766667
021098,46.341510,11.242280
083040,37.950000,15.266667
083105,38.233333,15.433333
082078,37.833333,13.566667
082029,37.683333,13.266667
083051,38.083333,14.750000
082061,37.835278,13.155556
083089,37.940000,15.362500
083102,38.050000,14.883333
083011,38.016667,14.433333
083036,38.051111,15.436944
083027,37.961389,15.381944
083057,38.023410,15.013660
083030,38.033333,14.766667
111074,39.567323,9.104061
022091,46.002530,11.087060
069091,42.183333,14.533333
092090,39.288343,8.957634
117001,39.527150,8.599248
117009,39.680042,8.985110
117002,39.703753,9.003639
111058,39.813679,9.273834
111042,39.419619,9.576302
111016,39.321111,8.653056
117018,39.422778,8.921667
111021,39.438579,8.498612
119013,39.154025,8.739624
111050,39.692262,9.250317
022089,46.118050,11.207510
092074,39.299436,9.091830
111079,39.701409,9.144702
111088,39.561633,9.131870
022083,46.004444,10.842222
119007,39.072112,8.635554
119012,39.166667,8.683333
111084,39.301096,8.807945
022081,46.183333,11.066667
117013,39.481521,8.905277
117004,39.562427,8.947678
111076,39.374483,9.158993
111055,39.486555,9.065609
117010,39.646940,8.900299
092066,39.065848,9.010162
083080,38.158910,15.351870
111047,39.442291,9.013252
119023,39.111798,8.670251
111048,39.711281,9.230404
117026,39.619970,8.960037
111098,39.275720,8.640575
117007,39.493311,8.662891
119019,39.003844,8.643494
117005,39.744088,8.923731
118024,39.741500,9.109722
111093,39.393755,9.074707
092050,39.009447,9.000549
117011,39.592369,8.721722
111051,39.538469,9.084148
111086,39.600001,9.187832
117014,39.549853,8.791637
119015,39.074461,8.666046
111066,39.441894,9.540424
111087,39.347208,9.181352
111075,39.533968,9.131012
111064,39.497252,9.305849
117017,39.562956,8.982868
092080,39.302557,9.203110
117023,39.704710,8.916349
117024,39.691767,8.908625
117003,39.640463,8.840046
119010,39.046519,8.631413
111041,39.384468,9.044495
111104,39.493411,9.390049
119014,39.161080,8.612380
092037,39.286217,9.228859
119021,39.102624,8.579121
117012,39.660982,8.921843
119024,38.967951,8.772326
117019,39.492517,8.976517
092051,39.241350,9.183920
111061,39.537850,9.197530
111103,39.439167,9.576111
111099,39.780277,9.213281
111065,39.357529,9.008274
119018,39.093698,8.714905
111082,39.869630,9.236755
117016,39.613888,8.821506
092099,39.035540,8.996950
119017,39.110949,8.522515
111105,39.142222,9.520556
117027,39.632267,8.869057
117028,39.643900,9.003296
022090,46.083333,11.300000
092105,39.252860,9.176159
111106,39.380885,8.941326
119020,39.066370,8.454480
111095,39.363435,8.796272
022087,45.916667,11.183333
111045,39.777433,9.036706
111085,39.516887,9.293833
117006,39.733132,9.020333
111039,39.655399,9.129810
111046,39.791028,9.080286
111006,39.397500,8.402500
111043,39.302026,8.667526
117008,39.539959,8.626671
119008,39.266484,8.471746
117021,39.672778,8.888278
111060,39.481123,9.036856
119002,39.110516,8.368230
111069,39.478274,9.169464
092109,39.256848,9.138737
022085,46.111083,11.318278
117020,39.722500,8.938417
022079,45.966667,10.916667
025015,46.588830,12.516853
025045,46.100000,12.033333
025046,46.582529,12.527302
012136,45.733333,8.900000
025060,46.133333,12.416667
014018,46.316667,9.400000
108003,45.654466,9.251328
014009,46.469248,10.372171
018008,45.066667,9.200000
012088,45.875000,8.621700
012124,45.739300,8.780800
014039,46.150000,9.483333
014072,46.427876,10.356165
018106,45.150000,8.833333
018037,45.016667,9.133333
108008,45.700000,9.283333
108029,45.638062,9.262760
018118,45.100000,9.316667
014019,46.266667,9.850000
018093,45.172394,9.448666
025018,46.460376,12.415825
018190,45.133333,9.050000
014071,46.489107,10.295149
012092,46.000000,8.750000
108002,45.633333,9.416667
014046,46.216667,9.450000
025053,46.116667,12.100000
018100,45.033333,9.316667
012123,45.683333,8.700000
012049,45.800000,8.733333
018060,45.216667,9.250000
018114,45.110278,9.436944
030189,46.565539,12.680258
025005,46.551156,12.443039
108055,45.600000,9.450000
025022,46.016667,11.800000
012024,45.950000,8.883333
012122,45.650000,8.883333
108027,45.597222,9.130000
014033,46.300000,10.283333
018041,45.133333,9.100000
025029,46.100000,12.183333
018140,45.038142,9.190665
012083,45.850000,8.833333
018146,45.115556,8.665278
018150,45.316667,9.200000
025071,46.266667,12.300000
014060,46.333333,10.333333
014031,46.046969,9.551604
012040,45.683333,8.833333
018013,45.166667,9.316667
108028,45.616667,9.250000
108001,45.578333,9.352222
025027,46.281300,12.066000
108023,45.616667,9.216667
025032,46.479626,12.459403
012006,45.780300,8.793800
012069,45.933333,8.783333
018173,45.266667,9.100000
018171,44.816667,9.200000
012126,45.783333,8.700000
012132,45.766667,8.700000
012115,45.912533,8.772891
014057,46.266667,9.383333
018122,44.930767,9.014159
018152,45.116667,9.350000
012109,45.596944,9.018333
012138,45.716667,8.700000
018141,45.216667,9.216667
014045,46.133333,9.566667
018075,45.333333,8.766667
014013,46.266667,9.866667
012105,45.766667,8.833333
025057,46.204167,12.303056
025066,46.419622,12.244899
018034,45.316667,9.016667
012035,45.733333,8.833333
025058,46.066667,11.783333
102033,38.626130,16.086716
018036,45.033333,9.266667
018120,45.047777,9.207110
108049,45.605278,9.303306
012072,45.850000,8.716667
012128,45.803900,8.672500
108022,45.666667,9.300000
018176,45.300000,9.233333
018072,45.284766,9.140749
018151,45.133333,9.083333
025023,46.360556,11.914444
018052,45.331800,8.556500
025030,46.481577,11.954265
018115,45.078913,9.171280
108035,45.583333,9.200000
108016,45.650650,9.378464
012084,45.816667,8.616667
012046,45.753100,8.874400
018095,45.000959,9.103454
012025,45.786000,8.805000
018092,45.123993,9.208467
014027,46.150000,9.450000
071015,41.300000,15.483333
071006,41.400000,15.200000
072003,40.784061,17.237461
071019,41.325556,15.180833
074007,40.833333,17.366667
071028,41.500000,15.333333
071013,41.616667,15.100000
074003,40.650000,17.516667
071036,41.330833,15.711389
071063,41.316667,15.633333
071001,41.166667,15.333333
071002,41.433333,15.116667
074012,40.732222,17.577778
071016,41.350000,15.200000
072020,41.150000,16.400000
072041,40.800000,16.766667
071022,41.216667,15.383333
072039,40.883333,16.950000
035005,44.900000,10.550000
071023,41.325000,15.160833
072021,40.800000,16.933333
071033,41.700000,15.966667
074005,40.750000,17.416667
071005,41.215556,15.557778
071043,41.922194,15.877184
072028,41.066667,17.083333
072015,40.950000,16.916667
071004,41.784585,15.443579
074016,40.511555,18.014344
071008,41.833333,15.766667
074008,40.531389,17.585833
074019,40.466667,17.733333
071041,41.683333,15.583333
071003,41.116667,15.283333
072024,41.016667,16.700000
074013,40.450000,17.916667
072047,40.916667,17.016667
072012,41.050000,16.833333
071017,41.583333,15.116667
074014,40.633333,17.633333
071048,41.525000,15.006667
072027,41.083333,16.783333
072040,41.000000,16.800000
074010,40.566667,17.800000
072010,41.033333,16.750000
071009,41.133333,15.516667
074011,40.500000,17.633333
071031,41.716667,16.050000
072008,41.024167,16.710556
071047,41.711667,15.635000
071042,41.100000,15.466667
071050,41.733333,15.266667
071049,41.833333,15.566667
072025,40.750000,17.316667
072036,40.849228,17.122544
074018,40.483333,18.050000
074015,40.416667,17.833333
071040,41.816667,15.366667
072035,40.996111,17.220278
071034,41.500000,15.116667
072017,40.883772,17.167858
072032,41.033333,16.983333
072046,41.066667,16.916667
072022,41.183333,16.666667
072014,41.050000,16.916667
071012,41.829112,15.870993
072023,40.820556,16.423333
071044,41.375440,15.098240
072037,40.996877,17.006853
072030,40.950000,17.300000
071010,41.366667,15.700000
071032,41.166667,15.266667
074006,40.433333,17.733333
072043,41.133333,16.550000
071035,41.283333,15.266667
074004,40.466667,17.966667
072038,41.117289,16.483725
071021,41.850000,15.150000
071027,41.866667,15.350000
072048,41.050000,16.883333
072044,41.000000,16.683333
072034,40.916667,16.250000
071018,41.566667,14.983333
074002,40.707222,17.659444
072019,40.966667,17.116667
071011,41.594586,14.975414
072002,41.000000,16.866667
074020,40.583333,17.483333
071046,41.700000,15.733333
071007,41.250000,15.350000
072001,40.900000,16.850000
072033,41.050000,16.700000
072016,40.883333,16.766667
072031,40.800000,17.133333
074009,40.573906,17.714484
071037,41.220820,15.275600
074017,40.655556,17.703611
071038,41.950000,16.016667
071014,41.600000,15.116667
071025,41.900000,15.900000
070075,41.400000,14.616667
021110,46.815180,11.720782
094051,41.766667,14.266667
094037,41.777778,14.412778
094027,41.650000,14.250000
070067,41.450000,14.633333
070055,41.916667,15.016667
094036,41.666667,14.033333
070056,41.716667,14.816667
094022,41.600000,14.450000
070079,41.633333,14.516667
094018,41.496389,14.005556
094016,41.666667,14.400000
094013,41.766667,14.400000
070072,41.716667,14.983333
094035,41.750000,14.383333
070084,41.500000,14.583333
094019,41.550000,14.050000
070071,41.466667,14.500000
111020,39.780278,9.285556
112007,40.533470,8.762112
070076,41.550000,14.483333
117022,39.714747,8.959823
111017,39.431718,9.126677
111011,39.236358,9.499172
094042,41.616667,14.083333
094048,41.616667,14.050000
111026,39.615574,9.107451
070068,41.683333,14.966667
094006,41.833333,14.266667
094028,41.566667,14.116667
094050,41.416667,14.083333
070082,41.483333,14.950000
070052,41.683333,14.700000
070051,42.016667,14.866667
094045,41.550000,14.366667
070080,41.566667,14.766667
094010,41.566667,14.350000
094005,41.516667,14.400000
111014,39.378497,9.178391
094041,41.700000,14.233333
092108,39.267879,9.049988
070065,41.966667,14.950000
070060,41.833333,14.600000
070064,41.883333,14.700000
094033,41.877917,14.294195
094046,41.883333,14.250000
094032,41.683333,14.333333
094021,41.606780,14.140410
094012,41.650000,14.066667
094014,41.650000,14.133333
021015,46.413259,11.246203
070077,41.916667,14.766667
111025,39.699345,9.100703
094052,41.483333,14.050000
111032,39.568448,9.074192
094026,41.566667,14.400000
092015,39.311191,8.970337
118012,38.943556,8.862877
070070,41.483333,14.416667
094030,41.516667,14.166667
070062,41.750000,14.516667
094025,41.566667,14.166667
070061,41.747500,15.004167
111007,39.344470,9.359922
094009,41.850000,14.233333
092011,39.175187,8.970852
070059,41.616667,14.666667
111019,39.698767,9.122214
070081,41.766667,14.550000
094040,41.500000,14.350000
070063,41.715260,14.590490
094049,41.633333,14.333333
094011,41.516667,14.300000
094015,41.683333,14.383333
111013,39.335360,8.914890
070083,41.816667,15.016667
094044,41.550000,14.216667
070069,41.866667,15.016667
094024,41.516667,14.250000
094020,41.700000,14.183333
094039,41.716667,14.133333
094034,41.566667,14.283333
094004,41.842445,14.414131
070054,41.683333,14.516667
092003,39.289671,9.004841
094029,41.716667,14.066667
094008,41.600000,14.316667
094003,41.700000,14.450000
094007,41.716667,14.300000
094001,41.666667,14.150000
094043,41.791944,14.181389
070073,41.700000,14.600000
111002,39.521853,9.381208
111003,39.549026,9.362755
070050,41.887900,14.787780
022161,45.883333,11.034167
070057,41.483333,14.833333
118021,39.578537,9.285421
046009,44.121944,10.405556
095064,40.110278,8.883611
095054,39.823567,8.938751
095026,39.700055,8.784256
095016,40.112500,8.870556
095061,39.712370,8.774643
095051,40.215128,8.587317
115004,39.766667,8.816667
095085,40.374242,8.499641
095030,39.746068,8.770459
095023,39.760552,8.872404
095063,40.105556,8.932778
095076,39.927444,8.762283
095083,40.265497,8.520777
095027,40.051389,8.638056
083044,37.918333,15.055556
115082,39.858858,8.901415
095057,39.919348,8.762498
095024,39.681694,8.832836
095060,39.753954,8.906136
095072,39.885372,8.778591
095020,39.994876,8.809490
095029,39.684997,8.777046
021026,46.549574,11.874034
095052,40.174167,8.919167
095055,40.212244,8.556418
095059,39.930230,8.693230
095041,40.083333,8.766667
095071,39.988432,8.752027
095013,40.020417,8.671861
095036,39.823287,8.974736
095021,40.120000,8.835000
095066,40.002931,8.649502
095056,39.949556,8.634267
095065,39.719731,8.636284
095082,39.852698,9.052048
095088,40.269064,8.548179
115051,39.906310,8.897050
021032,46.786847,11.612450
095015,40.100000,8.650000
115002,40.171944,8.856944
095078,40.129722,8.878056
095009,39.871804,8.946476
095070,39.807613,8.852405
095053,40.080278,8.613056
095058,39.720854,8.828115
095080,40.267116,8.539209
095006,39.772760,8.581290
095018,39.930556,8.530278
095005,39.956999,8.863950
021027,46.808655,10.541440
115053,39.947615,8.940768
021030,46.811980,11.884006
112009,40.416667,8.766667
112008,40.415278,9.028611
095079,40.298958,8.497792
112003,40.622222,8.810000
095007,40.084722,8.912778
095050,40.013056,8.598611
021025,46.269410,11.221880
082037,37.866667,14.150000
095019,40.188889,8.567222
112005,40.456532,9.168284
095031,40.048056,8.576389
021029,46.317770,11.273370
095010,39.722167,8.897639
095028,39.864694,8.858667
095033,40.135382,8.832664
095008,39.809591,8.919010
095087,40.280835,8.550196
082031,38.166667,13.100000
111023,39.793897,9.006987
095069,39.698206,8.701515
095034,40.101111,8.951389
112010,40.522222,8.743611
095025,39.751018,8.638344
095046,39.683543,8.646584
095022,39.698602,8.835068
095067,40.252886,8.520756
095042,39.724798,8.796197
112004,40.570969,8.699026
095039,39.876546,8.644009
095062,39.954444,8.671667
021031,46.517770,11.502776
090061,40.484037,8.586159
095037,39.951389,8.734722
095040,39.791655,8.801680
095047,39.880700,8.609160
095068,40.045226,8.903604
095049,40.141944,8.651944
021028,46.735425,12.224280
095035,39.974444,8.539167
095032,40.065278,8.946944
095073,39.795678,8.820219
095011,39.992778,8.555556
115003,39.787203,8.861761
095012,39.713311,8.875215
112002,40.444444,9.058056
095017,40.033333,8.900000
095084,40.275350,8.530020
095077,39.746662,8.830819
010051,44.566667,8.666667
041065,43.898000,12.753194
010024,44.546572,9.304744
041043,43.564250,12.834650
010057,44.563928,8.988647
041064,43.845869,12.592500
053014,42.587500,11.515000
041031,43.841111,12.412778
021013,46.796319,11.935512
021076,46.233333,11.200000
022049,46.051920,11.494210
041035,43.865431,12.473061
010009,44.506886,8.891800
041030,43.811600,12.631639
022040,46.266667,11.333333
022035,45.939102,11.115404
010032,44.503564,8.711953
041025,43.647400,12.336831
041054,43.604931,12.946200
083026,38.072280,14.743448
041048,43.804339,12.377100
089014,36.716667,15.100000
082060,37.721522,13.431164
021115,46.896324,11.431940
010065,44.560577,9.091603
010021,44.466936,9.089864
041047,43.724200,12.412783
021033,46.642863,11.681375
021092,46.702743,12.350544
022038,46.156389,11.733611
021086,46.642989,11.356621
010012,44.534764,8.998856
021056,46.649886,11.004195
010035,44.527825,8.915186
008014,43.864360,7.868810
011017,44.169683,9.612233
022042,46.169100,10.763769
041038,43.689889,13.045361
022039,46.476881,11.771075
010026,44.606067,9.292433
021061,46.575208,11.672138
022036,46.476168,11.741525
053016,42.435278,11.116667
010049,44.608206,8.955167
022029,46.133333,10.750000
022037,46.250000,11.033333
087021,37.842778,15.141944
022033,46.366667,10.950000
094017,41.600000,14.100000
022051,46.408412,11.138073
041061,43.490819,12.770619
041049,43.587969,12.509800
010017,44.389567,8.646183
010022,44.565900,9.237600
041058,43.684778,12.870969
010027,44.646142,8.956861
021024,46.314010,11.223880
053013,42.598889,11.293056
010006,44.571044,8.945344
021057,46.769521,11.665917
010066,44.599378,9.040028
010046,44.350000,9.233333
041026,43.870500,12.491600
022032,46.003611,11.242500
010001,44.403528,8.682711
041029,43.751700,13.095569
010039,44.515139,9.043608
010033,44.445497,8.747942
041041,43.695989,12.496031
022045,45.916667,10.600000
041028,43.674050,12.968281
041045,43.780589,12.733550
053015,43.050000,10.893611
022048,46.063430,11.633310
008001,43.871883,7.553378
010061,44.524964,8.619811
041051,43.767200,13.073060
010020,44.584631,9.023467
041034,43.734450,12.833100
041027,43.796931,12.855131
022052,46.183333,11.033333
099031,43.891919,12.509181
010008,44.538089,8.697792
021004,46.455333,11.259049
082049,38.081667,13.288889
041022,43.730350,12.440650
022043,46.070910,11.493790
022034,46.000000,11.266667
010058,44.507758,8.935950
041023,43.803331,12.441850
099030,43.841211,12.359700
041021,43.737239,12.783100
010014,44.508353,8.883961
082038,38.087060,13.156480
010003,44.444483,9.088572
022050,46.291111,11.460556
041020,43.938866,12.771253
041036,43.848931,12.790900
022053,46.000000,10.966667
057008,42.400000,13.066667
057041,42.233333,12.850000
057026,42.405833,12.686111
053020,42.786944,11.510000
057017,42.616667,13.166667
057003,42.416667,13.083333
094038,41.516667,14.066667
046025,44.132778,10.411944
057001,42.694444,13.247500
053023,42.689722,11.334722
046035,44.166667,10.400000
057007,42.200000,13.233333
057044,42.250000,12.683333
057056,42.250000,12.850000
046006,44.160833,10.334444
057047,42.133333,12.933333
046015,44.066667,10.433333
057025,42.416667,12.766667
046011,44.064444,10.526389
046010,44.150833,10.411667
057005,42.316667,12.900000
046027,44.166667,10.350000
057055,42.216667,12.800000
046034,43.916667,10.650000
046031,44.116667,10.283333
046004,43.979722,10.546667
057016,42.383333,12.950000
057011,42.250000,12.800000
046020,44.066667,10.416667
057002,42.629381,13.288372
057045,42.533333,12.833333
057034,42.266667,12.966667
053019,42.634444,11.668333
046023,44.183333,10.300000
081009,37.933333,12.333333
057053,42.267222,12.688611
057006,42.516667,13.133333
053017,43.131111,11.016667
057042,42.283333,12.816667
057050,42.300000,13.066667
094002,41.810400,14.378500
053025,42.929167,11.558333
057030,42.229723,12.804969
057035,42.366667,12.483333
057010,42.300000,12.650000
046003,44.075000,10.481667
053026,42.681944,11.714167
046005,43.933333,10.300000
046026,43.841520,10.616320
046002,44.009444,10.579444
057033,42.568550,12.959960
053024,42.908056,10.850833
053028,42.730000,11.541111
057021,42.333680,12.553290
057039,42.383333,12.683333
057054,42.200000,12.883333
046007,43.875556,10.573611
057040,42.367700,12.597210
046030,43.993056,10.310556
046001,43.816667,10.674722
057032,42.526035,12.800279
057049,42.206632,13.147846
053022,42.831944,11.585278
057027,42.190228,12.696211
057004,42.196944,12.997500
057012,42.333333,12.666667
046021,43.850400,10.668600
057020,42.183333,13.033333
046033,43.867239,10.250606
057015,42.400000,13.016667
053018,42.439444,11.212500
057031,42.450000,12.750000
057052,42.300000,12.700000
057037,42.450000,13.050000
046022,43.966667,10.416667
046018,43.866667,10.333333
046019,44.166667,10.216667
070058,41.683333,14.816667
057018,42.136700,13.048400
057036,42.233333,13.050000
057029,42.300000,12.600000
057048,42.190556,12.997778
046014,44.115833,10.459444
046013,43.950000,10.183333
057046,42.150000,13.066667
057043,42.333333,12.783333
046024,43.945190,10.218270
057038,42.249000,12.751800
057019,42.211742,12.947670
053021,43.009722,11.168333
057051,42.500000,12.883333
057024,42.425430,12.644310
046028,44.000000,10.233333
057013,42.214925,12.963590
010067,44.336969,9.267092
046008,44.120833,10.326389
057014,42.233333,12.750000
057009,42.466667,12.900000
111107,39.311457,8.926563
057023,42.316667,12.983333
091058,40.485082,9.442406
010054,44.334933,9.210122
091055,40.271013,9.402752
010023,44.451997,9.257908
091093,40.023671,9.171524
091104,40.148734,9.219289
091025,39.913040,9.183970
010041,44.454294,9.190856
091084,40.294846,8.657398
114003,40.071389,9.088889
091028,40.160378,9.194698
022106,46.400000,11.016667
091044,40.264357,8.775061
091085,40.574326,9.696293
010045,44.564703,9.184881
015115,45.325000,9.140000
091017,40.291573,9.587631
091011,40.215194,8.803139
022110,46.353611,10.912500
022115,46.153930,11.808760
010042,44.406842,9.274150
091057,40.182500,9.147778
091060,40.271667,9.170278
082024,37.783333,14.050000
091077,40.229167,9.164722
010052,44.575872,9.278839
022116,46.216667,11.116667
022114,46.316667,10.800000
010048,44.526261,9.386653
010038,44.525975,9.249014
091071,40.095342,9.160495
010064,44.413203,9.162958
091047,39.945111,9.072083
010011,44.274722,9.453417
010062,44.518733,9.157978
022097,46.152039,11.797339
010031,44.443528,9.137239
091018,40.230037,8.898411
022093,46.149960,10.768010
010016,44.408539,9.236333
010010,44.351717,9.344122
010030,44.429514,9.267861
015093,45.433333,9.116667
020065,44.992660,10.749410
022113,46.470115,11.729688
010060,44.372686,9.104233
091056,40.168889,9.179167
091068,40.524231,9.218109
091046,40.214167,9.283611
022229,45.883333,10.733333
091090,40.095145,9.118996
010034,44.383692,9.377289
091043,40.470196,9.486179
010056,44.547717,9.450733
114002,39.991482,9.076542
091061,40.249444,9.178333
114006,40.475000,9.381667
022095,46.016010,11.633790
010019,44.391878,9.267506
091064,40.303553,9.112558
022104,46.016667,11.300000
114005,40.264071,8.816700
091016,40.007960,9.224997
010037,44.238619,9.490275
021062,46.683848,11.073520
022117,46.209722,11.097778
010018,44.333081,9.372461
091059,40.407778,9.652222
010050,44.562397,9.217739
091038,40.305556,8.918889
022103,46.139010,11.112260
010007,44.348397,9.155758
091091,40.068055,9.147191
091040,40.406176,9.609604
114017,40.410359,9.630375
091086,40.026497,9.102731
022098,45.883333,11.016667
010002,44.382333,9.158647
010004,44.378242,9.069789
010013,44.274514,9.513636
091063,40.379722,9.694167
010029,44.345708,9.319011
091070,40.234167,9.042500
091010,40.328278,8.959306
022054,46.367501,10.957923
091062,40.204706,9.352627
091066,40.035369,8.986130
022092,46.155833,11.152778
091041,40.591275,9.539566
010047,44.362089,9.143475
114001,39.956465,9.196758
091027,40.385128,9.611921
010015,44.316411,9.323736
010005,44.422131,9.387064
114004,39.960609,9.184141
091012,40.281490,8.837986
091083,40.287778,8.890278
010028,44.312154,9.341706
091050,40.224167,8.920833
010043,44.374808,9.086597
053006,42.765556,10.880833
022047,46.272080,11.417200
056048,42.419444,12.234167
053027,43.146111,10.855556
082075,38.710000,13.188889
081008,38.037500,12.587500
013048,45.716667,9.200000
053007,42.890556,11.392500
056051,42.479167,11.791111
108050,45.616667,9.366667
056053,42.565278,11.826944
056036,42.533333,12.033333
085010,37.466667,13.733333
056057,42.310556,12.079167
053010,42.925000,10.908333
056050,42.249167,11.756111
056037,42.268056,11.898611
022153,45.883333,10.850000
056060,42.466389,12.173333
056055,42.414444,12.347500
053005,42.772500,11.698611
041019,43.966839,12.756261
041010,43.764300,12.883200
056058,42.384722,12.277500
058111,41.666667,12.783333
056045,42.289444,12.214722
053008,42.995000,11.281667
041017,43.764531,12.377931
041002,43.559050,12.418300
053012,42.355000,10.905000
095074,39.989444,8.595556
041009,43.781700,12.336650
083097,37.851790,15.285650
041001,43.616700,12.671200
097061,45.683333,9.383333
041015,43.688956,12.806119
041005,43.717000,12.375731
053003,42.454167,11.422500
058026,41.816667,12.933333
056040,42.692222,11.816944
095014,40.112778,8.936389
097020,45.700000,9.400000
094031,41.605520,14.276200
022108,46.150000,11.216667
056052,42.421389,11.871944
095043,39.993889,8.541667
056054,42.385000,12.264167
041008,43.472581,12.628531
010059,44.273333,9.393239
011032,44.277611,9.744633
056041,42.157800,12.137800
098033,45.147500,9.855556
119016,39.204857,8.380508
057028,42.266667,13.133333
008065,43.790278,7.608333
011022,44.050000,9.833333
053002,42.884444,11.271389
011010,44.241847,9.656175
056044,42.758056,11.830556
056047,42.687500,11.907500
056046,42.279722,12.054167
056035,42.351389,11.607778
089006,37.275778,15.014472
056038,42.196980,12.308420
022127,45.908864,11.019975
053004,42.890833,11.539444
053001,42.872222,11.537500
041018,43.514439,12.738450
009037,44.300000,8.066667
113004,41.080144,9.387989
082012,37.750000,14.100000
041016,43.632100,12.901169
056042,42.460278,12.386111
053009,42.918889,10.761389
056056,42.218056,12.096389
021011,46.716549,11.657851
056049,42.247778,12.215833
041007,43.547000,12.647300
056034,42.534444,11.925833
041006,43.657900,12.294150
041014,43.676617,12.645039
098011,45.103611,9.796667
015070,45.516667,9.333333
056031,42.545000,11.756944
056043,42.523056,11.830000
070033,41.733333,14.683333
058039,41.816667,12.683333
056033,42.636944,12.109444
111018,39.624730,9.351940
091067,40.406699,9.369278
070074,41.621389,14.876111
092075,39.291000,9.185257
070034,41.766667,14.733333
058003,41.733333,12.666667
022226,46.286445,11.561278
041066,43.667773,12.522088
056039,42.243611,12.346389
089001,37.230278,15.219444
095075,39.960000,8.710000
095086,40.261221,8.577619
016135,45.469444,9.620833
016098,45.633333,9.550000
016114,45.666667,9.816667
016107,45.990000,9.946389
016146,45.912029,9.778824
016103,46.042778,9.758611
034024,44.583472,10.317472
016148,45.871486,9.819353
016097,45.494844,9.749061
016133,45.570369,9.767376
016126,45.628938,9.626586
016094,45.702681,9.878066
034039,44.520667,10.198611
016250,45.669300,9.494600
016100,45.801944,9.843056
016118,45.964444,9.927500
034014,44.866361,10.061111
034018,44.614528,10.266167
016154,45.534277,9.671157
034022,44.412361,10.123333
016150,45.669294,9.695620
034035,44.616667,9.983333
016141,45.592500,9.808889
082027,38.038251,14.026402
016144,45.743889,9.759444
016159,45.733333,10.033333
016116,45.866667,9.833333
016128,45.812500,10.070000
016140,45.533333,9.700000
034023,44.693389,10.422417
034019,44.643000,10.299444
034017,44.683333,10.100000
016127,45.833333,9.533333
016092,45.883333,9.700000
016143,45.698680,9.608652
016096,45.550000,9.533333
034025,44.809750,10.177278
034028,44.733333,9.927028
016108,45.811667,9.903056
058078,41.883333,12.883333
016132,45.708889,9.547778
034016,44.856472,10.176222
016102,45.752349,10.000026
016101,45.466667,9.800000
016147,45.944973,9.981533
034041,44.920861,10.326361
016134,46.013056,9.664722
034015,44.882417,10.173056
016158,45.874586,9.890856
016157,45.583333,9.833333
016122,45.476667,9.759444
034038,44.610139,10.087750
016136,45.951667,9.700833
016125,45.943333,9.677500
034044,44.568417,9.884972
016151,45.988333,9.579167
034026,44.435944,10.193056
016142,45.476076,9.689258
016121,45.983333,9.750000
034036,44.927028,10.122167
016156,45.751944,9.535278
034045,44.686944,10.014167
016149,45.883333,10.016667
016129,45.566667,9.633333
034032,44.815639,9.978306
097086,45.809689,9.426799
016111,45.800000,9.833333
016139,45.672297,9.799343
016105,45.496800,9.677300
016110,45.766667,9.883333
016113,45.600000,9.750000
015168,45.558319,8.947689
034033,44.916667,10.233333
016106,45.850000,9.533333
016099,45.890368,9.992619
016160,45.698333,9.733889
097071,45.683333,9.433333
034031,44.713139,10.227528
034030,45.008634,10.219839
016161,45.800000,9.900000
016117,45.656667,9.723889
016119,45.733333,9.916667
034042,44.639944,10.381750
016153,45.616667,9.600000
016137,45.766667,9.933333
034046,44.662833,9.845833
034020,44.756778,10.140306
016123,45.666111,9.631389
016124,45.790084,9.882124
016131,45.650000,9.550000
016091,45.650000,9.600000
034040,44.483333,9.633333
016155,45.729047,9.613490
016115,45.703889,9.719167
016120,45.633333,9.866667
016130,45.716667,9.883333
016152,45.633333,9.583333
016093,45.783333,9.966667
016109,45.661427,9.896349
016145,45.972222,9.649167
014035,46.428155,9.343872
018023,45.078070,9.131190
012077,45.700000,8.650000
018186,45.200000,8.666667
012036,45.768611,8.742222
018069,45.200000,8.916667
108048,45.684940,9.223595
018046,45.254355,9.127888
012010,45.913889,8.794444
018009,45.300000,9.316667
012070,45.664900,8.791400
012054,45.766667,8.683333
018158,45.150000,9.333333
108007,45.645000,9.400000
025012,46.165328,12.392472
018157,45.236951,9.320262
014034,46.283333,10.266667
071052,41.152778,15.380833
108046,45.610286,9.272911
018033,45.006146,8.926989
018163,45.262199,9.046835
014062,46.216667,9.866667
025014,46.447046,12.014025
018156,45.059956,8.670943
012003,45.766667,8.583333
012058,45.909057,8.867498
012050,45.650000,8.966667
012048,45.692739,8.796078
018188,45.110464,9.396058
025036,46.033333,11.883333
025050,46.557938,12.549142
018166,44.883333,9.166667
012131,45.900619,8.824794
012119,45.625500,9.037000
014037,46.538173,10.135993
012071,45.783333,8.766667
018184,44.866667,9.266667
018133,45.111025,9.283176
025017,46.566029,12.517302
108024,45.700000,9.216667
018032,45.050000,9.133333
018080,45.233333,9.233333
025069,46.386667,12.172778
108015,45.683333,9.233333
018102,45.250000,8.750000
